s.no,academic_year,branch_id,branch_name,college_type,sem,college_id,college_code,college_name,venue,college_schedule_type,skill_offering_id,course_name,training_partner_id,training_partner_name,planned_week,session1_date,session1_time,session1_duration,session1_trainer,session1_trainer_profile,session1_head_count,session1_status,session2_date,session2_time,session2_duration,session2_trainer,session2_trainer_profile,session2_head_count,session2_status
1208,2024-2025,81,B.E Electronics and Communication Engineering,,6,710,6118,P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1209,2024-2025,81,B.E Electronics and Communication Engineering,,6,710,6118,P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1210,2024-2025,81,B.E Electronics and Communication Engineering,,6,710,6118,P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,P.S.V.COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1211,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1212,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1213,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1214,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1215,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1216,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1217,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1218,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1219,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1220,2024-2025,81,B.E Electronics and Communication Engineering,,6,765,6233,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,VETRI VINAYAHA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1221,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1222,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1223,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1224,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1225,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1226,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1227,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1228,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1229,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1230,2024-2025,81,B.E Electronics and Communication Engineering,,6,676,5121,RANIPPETTAI ENGINEERING COLLEGE,RANIPPETTAI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1231,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1232,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1233,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1234,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1235,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1236,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1237,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1238,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1239,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1240,2024-2025,81,B.E Electronics and Communication Engineering,,6,749,6217,Muthayammal College of Engineering,Muthayammal College of Engineering,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1241,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1242,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1243,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1244,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1245,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1246,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1247,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1248,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1249,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1250,2024-2025,81,B.E Electronics and Communication Engineering,,6,665,5110,J E I MATHAAJEE COLLEGE OF ENGINEERING,J E I MATHAAJEE COLLEGE OF ENGINEERING,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1251,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1252,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1253,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1254,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1255,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1256,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1257,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1258,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1259,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1260,2024-2025,81,B.E Electronics and Communication Engineering,,6,630,4204,ADHIPARASAKTHI ENGINEERING COLLEGE,ADHIPARASAKTHI ENGINEERING COLLEGE,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1261,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1262,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1263,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1264,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1265,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1266,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1267,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1268,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1269,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1270,2024-2025,81,B.E Electronics and Communication Engineering,,6,722,6130,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,VIVEKANANDHA COLLEGE OF TECHNOLOGY FOR WOMEN,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1271,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1272,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1273,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1274,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1275,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1276,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1277,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1278,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1279,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1280,2024-2025,81,B.E Electronics and Communication Engineering,,6,664,5109,Global Institute of Engineering and Technology,Global Institute of Engineering and Technology,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1281,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1282,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1283,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1284,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1285,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1286,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1287,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1288,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1289,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1290,2024-2025,81,B.E Electronics and Communication Engineering,,6,701,6109,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,JAYALAKSHMI INSTITUTE OF TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1291,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1292,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1293,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1294,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1295,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1296,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1297,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1298,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1299,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1300,2024-2025,81,B.E Electronics and Communication Engineering,,6,638,4212,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,KARPAGA VINAYAGA COLLEGE OF ENGINEERING AND TECHNOLOGY,HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
1301,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,1,,,,,,,,,,,,,,
1302,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,2,,,,,,,,,,,,,,
1303,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,3,,,,,,,,,,,,,,
1304,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,4,,,,,,,,,,,,,,
1305,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,5,,,,,,,,,,,,,,
1306,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,6,,,,,,,,,,,,,,
1307,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,7,,,,,,,,,,,,,,
1308,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,8,,,,,,,,,,,,,,
1309,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,9,,,,,,,,,,,,,,
1310,2024-2025,81,B.E Electronics and Communication Engineering,,6,727,6135,"Government College of Engineering, Dharmapuri","Government College of Engineering, Dharmapuri",HUB,2938,AI and Green Skills,228,SHELL - EDUNET,10,,,,,,,,,,,,,,
